avg_tone_neighbours,tone_tweet
0.02350300855446227,-0.011363636363636364
0.021607089081846144,0.057692307692307696
0.02341815112788254,-0.022310344827586207
0.02340595643251449,-0.016666666666666666
0.023415897481611443,0.03571428571428571
0.023430868206406566,0.05
0.023417090408387933,0.005
0.023552087009008196,0.026515151515151516
0.020257430993803935,0.08841463414634146
0.023442425131079223,0.08333333333333333
0.02026360302386354,0.07291666666666667
0.023445212601429344,0.011363636363636364
0.023353607609140282,-0.045454545454545456
0.023546617307186348,0.16071428571428573
0.020273495394867024,0.04807692307692308
0.09427405830753355,0.0
0.02332567796802044,0.016304347826086956
0.041679086960090886,0.25
0.02355409403669283,-0.022727272727272728
0.023449283775230173,-0.09375
0.02345939543871397,0.0
0.02335265152410327,0.0
0.022786157109526653,-0.052083333333333336
0.023548391376300437,0.1171875
0.0204944022536452,0.0
0.023398812204759523,0.04779411764705882
0.03167084298746291,0.03409090909090909
0.02202548237464741,0.041666666666666664
0.02334958215812027,0.0625
0.022021396332516485,0.058823529411764705
0.02355042438252389,0.0673076923076923
0.020299753485641243,-0.017857142857142856
0.0233831909237794,0.0
0.021683733783440663,0.041666666666666664
0.021639873724419417,-0.0375
0.023553677192481408,-0.0125
0.02162995440157852,0.0375
0.021630761196863562,-0.078125
0.023553167716222997,0.0
0.023363691976320194,-0.020833333333333332
0.02337644193058608,0.057692307692307696
0.040132043808514394,-0.057692307692307696
0.023153826229739778,-0.05
0.02169650108333597,0.056451612903225805
0.022015510726440313,0.109375
0.023553167716222997,0.0
0.020513789613086846,-0.05
0.023549771207833626,0.08333333333333333
0.02054359180119231,0.0
0.023555205621256625,-0.05
0.023548909976448356,-0.08333333333333333
0.07604489164086688,0.07291666666666667
0.022296783286308068,0.0
0.023539652396798984,-0.041666666666666664
0.023550110858672563,0.075
0.020283590835069993,0.022727272727272728
0.02208526327366725,-0.007352941176470588
0.022028245037768755,0.0
0.02340649781462443,-0.0125
0.02019533811008937,0.007352941176470588
0.023553167716222997,0.0
0.023405747780862764,0.04017857142857143
0.023552035546759876,0.027777777777777776
0.020325829228562863,-0.08333333333333333
0.023463315541074548,-0.041666666666666664
0.023553167716222997,0.0
0.023479463558018557,-0.008928571428571428
0.023494324614259442,0.0
0.023491519313362866,0.07142857142857142
0.020861640828281174,-0.017857142857142856
0.023351204374141583,0.007352941176470588
0.023494324614259442,0.0
0.02008568428177003,0.009615384615384616
0.021071607214273168,0.0625
0.023543747690703862,0.046875
0.015069090588948791,-0.052083333333333336
0.022020968288438216,0.0625
0.020341679886817104,-0.10416666666666667
0.02355146946202831,0.041666666666666664
0.03144202069844149,0.0
0.02355462336267559,-0.03571428571428571
0.022025010926955184,0.027777777777777776
0.023524698180226185,0.125
0.023552460110308544,0.017361111111111112
0.022029154631435073,-0.0078125
0.021059275744361953,0.1
0.023550388754813512,0.06818181818181818
0.02200877884493551,0.11956521739130435
0.023443635480047038,0.052083333333333336
0.023548457244225697,0.10096153846153846
0.02354934664428495,0.09375
0.023411105598154087,0.1590909090909091
0.022020408538489716,0.0673076923076923
0.01395683013330072,0.020833333333333332
0.022017971979890347,0.08823529411764706
0.0023552767641067075,0.0
0.023510497960611096,0.0
0.020254348870344156,0.09615384615384616
0.021917567854565962,0.08333333333333333
0.02355310748098164,0.08035714285714286
0.02356284187446197,0.05434782608695652
0.023562598844653112,0.004310344827586207
0.020277355760177983,0.0
0.023548709798961943,0.109375
0.022058461308920554,0.125
0.023128695376331193,-0.017045454545454544
0.0234412954720426,0.1125
