tone_y,tone_x
0.01980457832049029,0.05555555555555555
0.019790039915713487,0.07142857142857142
0.01818195835440616,0.0036785714285714277
0.019815208928135826,-0.00641025641025641
0.01977840486770584,0.0
0.019812159709955368,0.011363636363636364
0.019389817239399927,0.05416666666666667
0.019401945037796724,-0.019230769230769232
0.019493607965712253,0.046875
0.019394177597775484,0.027777777777777776
0.01983113346869672,0.02586206896551724
0.019688344483782722,0.0
0.016596055817309257,0.007352941176470588
0.01876850909628626,0.0
0.019823299710802007,-0.05357142857142857
0.019387991276968053,0.06521739130434782
0.019812145693560473,0.020833333333333332
0.019486105918905584,0.078125
0.01945546416300671,0.056818181818181816
0.019507652003035895,0.03125
0.01978837580814779,0.15
0.01945811264746258,-0.02364864864864865
0.019818048433116523,-0.028125
0.01981311179142307,0.005813953488372093
0.015277495313215638,0.07608695652173914
0.01976621837394531,-0.03308823529411765
0.019787484185873082,0.058333333333333334
0.016550504023450225,0.08333333333333333
0.01978010834968778,0.125
0.019673540379497752,0.0
0.01943363970563699,0.125
0.0194147598126688,-0.02631578947368421
0.019812847768831188,0.007352941176470588
0.019803386959288637,0.0625
0.019699026242248393,-0.0859375
0.019800778844225556,0.0777027027027027
0.017445172777282678,-0.056818181818181816
0.01985684208729616,-0.1
0.01979053391612972,0.027777777777777776
0.019294012817625016,0.08333333333333333
0.019804319328924715,0.057065217391304345
0.019801855209172225,0.07142857142857142
0.019307707695740604,0.0
0.019813793669579548,0.0018392857142857139
0.01939876744869713,0.0
0.019310341326147444,-0.016025641025641024
0.0198247578374468,0.013888888888888888
0.01948953926074495,0.010416666666666666
0.01930579678251517,0.011627906976744186
0.019800772852104125,0.007352941176470588
0.019383276701836587,0.09375
0.01872531626569488,0.020348837209302327
0.0197436469519327,0.022727272727272728
0.019401718067146755,-0.017857142857142856
0.019801437459140477,0.07386363636363637
0.022006897974227856,-0.01644736842105263
0.021757362437590938,0.0
0.01980947717604563,0.0625
0.019818008210399852,-0.022727272727272728
0.01658547604583232,0.025
0.019503651297503564,-0.06944444444444445
0.01940220983688836,-0.020833333333333332
0.016728883519703804,-0.09090909090909091
0.019793164001752146,0.05277777777777778
0.01981544949145539,-0.0078125
0.019804098302887454,-0.0125
0.019785516541263818,0.16666666666666666
0.021644312793897297,0.07142857142857142
0.019811312101195296,0.016304347826086956
0.019824637510595447,-0.16071428571428573
0.01980874808469608,0.03125
0.019814109210103528,0.0
0.018827713545973308,-0.021875
