avg_tone_neighbours,tone_tweet
-0.0037204784572311728,0.05555555555555555
0.01528156732815722,0.07142857142857142
0.01818195835440616,0.0036785714285714277
0.017944519567607453,0.0
0.016567990034641274,0.05416666666666667
0.01661199329357259,-0.019230769230769232
0.017139710288568616,0.046875
0.016583810711433174,0.027777777777777776
0.0252275792863793,0.02586206896551724
0.016150894063696797,0.0
0.016596055817309257,0.007352941176470588
0.01876850909628626,0.0
0.01658056786354408,0.06521739130434782
0.00922188721055098,0.020833333333333332
0.016828730107648748,0.078125
0.016238631368570462,0.056818181818181816
0.016695887863056768,0.03125
0.09375,0.15
0.017238623130468735,-0.02364864864864865
0.01122717634525695,-0.028125
0.015277495313215638,0.07608695652173914
0.009832549375536109,-0.03308823529411765
0.006427947948275884,0.058333333333333334
0.016550504023450225,0.08333333333333333
0.015800797217574235,0.125
0.01575667037297127,0.0
0.01715752730469206,0.125
0.01666858107040816,-0.02631578947368421
0.017380628114581194,-0.0859375
0.017445172777282678,-0.056818181818181816
0.017337308830412335,-0.1
0.01979053391612972,0.027777777777777776
0.016494988140612482,0.08333333333333333
0.016535421587159465,0.0
0.016600464055424646,0.0
0.016543197249956964,-0.016025641025641024
0.015086469376683585,0.013888888888888888
0.018118827903287095,0.010416666666666666
0.016529779710897096,0.011627906976744186
0.015337577494461505,0.007352941176470588
0.016441610558711454,0.09375
0.01872531626569488,0.020348837209302327
0.017026743663518584,0.022727272727272728
0.01661116977656202,-0.017857142857142856
0.022006897974227856,-0.01644736842105263
0.021757362437590938,0.0
0.015808169658609334,0.0625
0.01658547604583232,0.025
0.01641197299774296,-0.06944444444444445
0.016612954063418253,-0.020833333333333332
0.016728883519703804,-0.09090909090909091
0.01529787046946036,0.05277777777777778
0.015354931464021357,-0.0125
0.021644312793897297,0.07142857142857142
0.018765299888833964,-0.16071428571428573
0.021464646464646464,0.03125
0.018827713545973308,-0.021875
0.014975707026451795,0.09375
0.015327184929549369,-0.006944444444444444
0.016878456826143202,0.005434782608695652
0.018520957459305876,0.007142857142857143
0.014913253161282426,-0.008928571428571428
0.019549821523505737,-0.04861111111111111
0.0183589822004053,-0.011904761904761904
0.017085506736900354,0.020833333333333332
0.01637794495628145,0.078125
0.01586847717082458,-0.0625
0.01658797404743104,0.020833333333333332
0.007442020353243264,0.016666666666666666
0.016403574417105677,-0.010416666666666666
0.018906187000458173,0.08125
0.015420819461259026,0.05803571428571429
0.01660983156141985,-0.015625
0.016303643635441945,0.0
-0.02665,0.05357142857142857
0.01607660948671178,0.10526315789473684
0.016597966053825925,0.004166666666666667
0.016260029683478516,0.03125
0.016590794371816694,0.016129032258064516
0.021668672214801094,0.06944444444444445
0.020143415810187228,0.008333333333333333
0.016161463201327993,0.075
0.022569444444444448,-0.1
0.0018035114417587258,0.011363636363636364
-0.00190972222222222,0.046875
0.01655958766562739,0.06818181818181818
0.017228262270787498,-0.037037037037037035
-0.005619373078612207,-0.03125
0.01660727678705752,-0.011363636363636364
0.016595468052227204,0.008333333333333333
0.04967564319555691,0.04
0.01661775791264656,-0.028846153846153848
0.0005395041423001944,0.029069767441860465
0.01661711739941612,-0.027777777777777776
0.021698546816161884,0.046052631578947366
0.01316714780539509,-0.07954545454545454
0.016580480042634876,0.03333333333333333
0.01668517829712929,-0.011363636363636364
0.01727450719161912,0.0390625
0.016626693072211218,-0.04375
0.018221753628038854,0.085
-0.011413043478260871,-0.0625
0.02161545808112719,0.1111111111111111
0.0011449965075537177,0.16666666666666666
0.017304030071098618,0.125
0.01662352253172053,-0.038461538461538464
0.016627550268377294,0.021739130434782608
0.016535991580567094,0.0375
0.013189435107409216,0.019021739130434784
0.01657215337063914,0.04722222222222222
0.03728417905623788,-0.013888888888888888
0.015409709772379888,0.21875
0.017845000958713362,-0.006578947368421052
0.01523473915632905,0.125
0.01578516387621803,-0.035
0.016202287464522187,0.0763888888888889
0.020208953655562835,-0.08333333333333333
0.01678554994337429,0.0
0.05686851303311324,-0.008333333333333333
0.021728889257364763,0.03365384615384615
0.016750344151347907,-0.25
