tone_y,tone_x
0.0224372854179721,0.006944444444444444
0.022438485527584824,-0.022321428571428572
0.022435007243792018,0.0625
0.022438474758904352,-0.022058823529411766
0.023266402089566027,-0.011363636363636364
0.021607089081846144,0.057692307692307696
0.02324786462576085,-0.022310344827586207
0.022436837919472444,0.017857142857142856
0.023246844717825385,-0.016666666666666666
0.02324597414159372,0.03571428571428571
0.023240752520982268,0.05
0.023417090408387933,0.005
0.023552087009008196,0.026515151515151516
0.02231300915232886,0.08841463414634146
0.023326015559802002,0.08333333333333333
0.022313613738717236,0.07291666666666667
0.0233283482998827,0.011363636363636364
0.023327420345955023,-0.045454545454545456
0.02324868179653638,0.16071428571428573
0.020273495394867024,0.04807692307692308
0.022437570189744613,0.0
0.02331722062799852,0.016304347826086956
0.022428627320834834,0.25
0.023254718838543933,-0.022727272727272728
0.023331755328158458,-0.09375
0.02345939543871397,0.0
0.02335265152410327,0.0
0.022528216674307443,-0.052083333333333336
0.023250114258384406,0.1171875
0.022437570189744613,0.0
0.0204944022536452,0.0
0.023397608823899154,0.04779411764705882
0.022441516935900237,0.03409090909090909
0.02243922050624,0.041666666666666664
0.02332394858054404,0.0625
0.022428599878910528,0.21875
0.022517194196551373,0.058823529411764705
0.02355042438252389,0.0673076923076923
0.02231715488756345,-0.017857142857142856
0.023260028149135817,0.0
0.022435259094849065,0.041666666666666664
0.022435565199803453,-0.0375
0.023254382260095723,-0.0125
0.022432744060062994,0.0375
0.021630761196863562,-0.078125
0.0232539708864368,0.0
0.023363691976320194,-0.020833333333333332
0.02337644193058608,0.057692307692307696
0.040132043808514394,-0.057692307692307696
0.02258661695546249,-0.05
0.02169650108333597,0.056451612903225805
0.022515308932488258,0.109375
0.0232539708864368,0.0
0.02232191019522767,-0.05
0.022436545011363575,0.025
0.023251228395377323,0.08333333333333333
0.022314007364911764,0.0
0.02325561638107249,-0.05
0.023226400749228118,-0.08333333333333333
0.022434580086133252,0.07291666666666667
0.022293843154388936,0.0
0.02326514940012507,-0.041666666666666664
0.023251502644483273,0.075
0.022315571661551733,0.022727272727272728
0.022520245405940997,-0.007352941176470588
0.02251938795837026,0.0
0.02332627439752703,-0.0125
0.022315300889555995,0.007352941176470588
0.0232539708864368,0.0
0.022431261399707456,0.15384615384615385
0.023404520032914447,0.04017857142857143
0.02325305672275031,0.027777777777777776
0.022319709158862357,-0.08333333333333333
0.022438082778935133,-0.0125
0.023249518583632802,-0.041666666666666664
0.0232539708864368,0.0
0.02323405209041009,-0.008928571428571428
0.023238572303421252,0.0
0.022443428351921976,-0.14285714285714285
0.02243768409845362,-0.002777777777777778
0.023236250631074228,0.07142857142857142
0.022329779682012302,-0.017857142857142856
0.023262812208474308,0.007352941176470588
0.023238572303421252,0.0
0.022317674219119517,0.009615384615384616
0.022438371110354797,-0.01953125
0.02233014017688614,0.0625
0.02322215777694796,0.046875
0.022441810717367852,-0.052083333333333336
0.022436715874427082,0.020833333333333332
0.02251705708643769,0.0625
0.02232324209099462,-0.10416666666666667
0.023252599640907062,0.041666666666666664
0.022440086802650954,0.0
0.023255146239748007,-0.03571428571428571
0.022518352015289116,0.027777777777777776
0.023248933681924922,0.125
0.023253399534132742,0.017361111111111112
0.022519679317361832,-0.0078125
0.022328698035594747,0.1
0.023550388754813512,0.06818181818181818
0.022513991392513685,0.11956521739130435
0.023443635480047038,0.052083333333333336
0.022437570189744613,0.0
0.023268647450224094,0.10096153846153846
0.023250885583994886,0.09375
0.023241954442529543,0.1590909090909091
0.02251687778859672,0.0673076923076923
0.02242731840593423,0.25
0.01395683013330072,0.020833333333333332
0.02251609731564192,0.08823529411764706
0.02243293247802087,0.1130952380952381
0.022428602170818265,0.0
0.023510497960611096,0.0
0.020254348870344156,0.09615384615384616
0.0226599222988076,0.08333333333333333
0.022428343584315266,0.225
0.02322073464797794,0.08035714285714286
0.022435007243792018,0.0625
0.02356284187446197,0.05434782608695652
0.023267012228438542,0.004310344827586207
0.022451977101717445,0.0
0.023250371366921235,0.109375
0.022434810094103357,0.0673076923076923
0.02243773894864655,0.125
0.02258350261677201,-0.017045454545454544
0.02332507018619035,0.1125
0.023425229594093582,0.1118421052631579
0.023217397385624415,0.0625
0.022353998899781877,0.078125
0.02243244429783942,0.125
0.022408927580921372,0.8125
0.023249483173794015,0.13636363636363635
0.023252428235215842,0.046875
0.02243717589036729,0.009615384615384616
0.023252101006168976,0.056818181818181816
0.02243244429783942,0.125
0.022432941368371002,0.0546875
0.02325749694637042,-0.10714285714285714
0.02050762090780996,-0.03409090909090909
0.02243415462993322,0.0
0.02324780028155297,0.1875
0.023255180808963043,-0.03676470588235294
0.02325491710364179,0.0625
0.023557526521670927,-0.008333333333333333
0.022437337194658014,0.005681818181818182
0.02323414561076437,0.006944444444444444
0.02251907717544592,0.008333333333333333
0.0232539708864368,0.0
0.023252599640907062,0.041666666666666664
0.023254999320584106,-0.03125
0.02243244429783942,0.125
0.02233368030993603,0.0
0.023554696144998218,-0.0375
0.0232539708864368,0.0
0.023253696637330852,0.008333333333333333
0.022431714535581522,0.225
0.02243692945325646,0.015625
0.023254287327712897,-0.009615384615384616
0.022435007243792018,0.0625
0.023238572303421252,0.0
0.023254227994973627,-0.0078125
0.02322666219793126,-0.03125
0.022438379541098067,-0.019736842105263157
0.02332929542743426,-0.017857142857142856
0.02325191401814219,0.0625
0.022332009619300902,0.013888888888888888
0.022327299595554614,0.13636363636363635
0.022332009619300902,0.013888888888888888
0.023245743413258364,0.25
0.023252142559063816,0.05555555555555555
0.02333594209483385,-0.08333333333333333
0.02325561638107249,-0.05
0.023328617807722576,0.003048780487804878
0.022433727184518002,0.011363636363636364
0.022431542463506874,0.06944444444444445
0.022027400703871287,-0.0033783783783783786
0.02324985714984758,0.125
0.022432273870106254,0.05
0.023253799480745584,0.005208333333333333
0.02244722076683706,0.07386363636363637
0.022451010196186432,0.078125
0.02232668902267164,0.0625
0.02251905497666561,0.008928571428571428
0.02333407720413415,0.125
0.022319709158862357,-0.08333333333333333
0.023223685246968818,0.0
0.023227758500357763,-0.125
0.023219611993579872,0.125
0.02249160653854336,0.013157894736842105
0.02243796448912194,-0.009615384615384616
0.022446429345258763,-0.016666666666666666
0.023332401441199625,-0.0125
0.022435951487037708,0.039473684210526314
0.020930274476887792,0.10416666666666667
0.02325568588548812,-0.04411764705882353
0.022435052903136448,0.20833333333333334
0.02330769319158785,0.027777777777777776
0.02166923543518932,0.10576923076923077
0.022567778919763536,-0.08333333333333333
0.023231324959081003,0.09375
0.02233062089064993,0.05
0.02332929542743426,-0.017857142857142856
0.022432707891604783,0.038461538461538464
0.02243727090347156,0.08928571428571429
0.022316607800251662,0.0859375
0.022316014964835013,0.011363636363636364
0.023238572303421252,0.0
0.023252207856469993,0.05357142857142857
0.023458075402893477,0.034722222222222224
0.022311581932002198,0.125
0.020475014894203558,0.05
0.0232539708864368,0.0
0.023235741697850698,-0.10227272727272728
0.023252942452289496,0.03125
0.023541321100141923,0.011904761904761904
0.02323580324134176,-0.10416666666666667
0.02332451414972985,0.05113636363636364
0.02354924866808141,0.09615384615384616
0.023245237196765287,0.058333333333333334
0.0224444471840429,0.022058823529411766
0.02243821092623276,-0.015625
0.02231828689416183,-0.046875
0.022438779162009818,0.0
0.022330483543860278,0.05357142857142857
0.022328491907287026,0.015625
0.023250542772612452,0.10416666666666667
0.0232539708864368,0.0
0.022440133135697208,-0.0625
0.02230573032866288,0.275
0.023336578078641597,-0.017857142857142856
0.02325191401814219,0.0625
0.02243244429783942,0.125
0.023253148139118957,0.025
0.022326208253440873,0.075
0.022441963811377634,-0.10714285714285714
0.023252388680056333,0.04807692307692308
0.022431589982521892,0.14583333333333334
0.022312278551447354,0.10714285714285714
0.02243859536812565,-0.025
0.022434856482265394,0.0661764705882353
0.022437570189744613,0.0
0.02243398206541098,0.0875
0.023249701299078617,0.0
0.022429881351886824,0.1875
0.022435598692858,0.04807692307692308
0.022442621217663276,-0.09375
0.02243835878849926,-0.019230769230769232
0.022435851881511946,0.07142857142857142
0.022437570189744613,0.0
0.023221648620274343,0.0625
0.02243910795731617,-0.0375
0.022333985886996505,-0.0375
0.02244359185441661,0.0
0.022329092868825486,0.0
0.022431589982521892,0.14583333333333334
0.02324700636482539,0.004032258064516129
0.02325130428660016,-0.08333333333333333
0.023561204080704397,0.0673076923076923
0.022436715874427082,0.020833333333333332
0.02243934835543996,-0.013888888888888888
0.022334947314524102,-0.0625
0.02243838510501972,0.009615384615384616
0.022436638209398216,0.022727272727272728
0.022433792945351114,0.009615384615384616
0.020569229141842824,-0.15
0.022329047645604783,0.09090909090909091
0.02243338680319795,0.13157894736842105
0.022434152928474487,0.08333333333333333
0.022336785176517795,-0.2
0.020292641919389894,0.0
0.02232716979190241,0.05
0.022434686875547942,0.0703125
0.023334490788945523,0.047619047619047616
0.02052245875980265,-0.03125
0.02243962054650669,-0.05
0.022437570189744613,0.0
0.022326528766261386,0.06666666666666667
0.02242955822844152,0.225
0.02243319071742297,0.13636363636363635
0.023335702292755136,0.009615384615384616
0.02051015076452892,0.0
0.020251157782923676,0.10416666666666667
0.022431984346886133,0.09375
0.02242731840593423,0.25
0.022445265104039595,0.1875
0.02049784276925519,0.03125
0.02048698277342543,0.058823529411764705
0.022328291586774206,0.020833333333333332
0.022329092868825486,0.0
0.02231320737737423,0.08333333333333333
0.02243244429783942,0.125
0.02243197830766622,0.13636363636363635
0.02243570551748705,0.075
0.022439291436096947,-0.0125
0.022439278820379677,-0.041666666666666664
0.023224625228520115,-0.028846153846153848
0.02050707376571049,0.0078125
0.02233094136649246,0.041666666666666664
0.022327557259775747,-0.0375
0.020441225990996032,0.175
0.022436288716768314,0.03125
0.02243365642113854,0.125
0.022441414608673507,-0.09375
0.022438458990705363,0.0078125
0.02243885166272091,-0.03125
0.022437570189744613,0.0
0.022437071581719394,0.041666666666666664
0.022322960049606422,-0.16666666666666666
0.023337716600294003,-0.05357142857142857
0.020284345092096652,0.020833333333333332
0.02243621779157418,0.0625
0.023328716627263865,0.0
0.022437754613835563,0.025
0.022446540500578697,-0.21875
0.02231483282274626,0.041666666666666664
0.02243859536812565,-0.025
0.022433908838383764,0.08928571428571429
0.022435373378928102,0.05357142857142857
0.022437570189744613,0.0
0.020503117624372503,0.017857142857142856
0.022312665562250217,0.09722222222222222
0.02048364123624704,0.0673076923076923
0.022315239184089272,0.03125
0.022318625528614338,-0.05555555555555555
0.02331847219490384,0.05859375
0.02232933898727981,0.08333333333333333
0.022438565714473512,0.005208333333333333
0.023338285861120207,-0.07142857142857142
0.020452713453251514,0.14583333333333334
0.02243251803427826,0.1527777777777778
0.02231270724033668,0.09615384615384616
0.02324892255590678,0.14285714285714285
0.022331582318177525,0.025
0.023327734420914095,0.030303030303030304
0.022316458268118296,0.0
0.02243606257447838,0.03676470588235294
0.02231767735214732,-0.03125
