avg_tone_neighbours,tone_tweet
0.016194529132791326,0.0
0.021233421470049446,0.09615384615384616
0.02332031723441508,0.09259259259259259
0.026139711150205563,-0.022727272727272728
0.013915982044185267,-0.046511627906976744
-0.01821230158730159,-0.08088235294117647
-0.01709146117040854,0.0125
0.02406267206039544,-0.04807692307692308
0.023571245669625363,0.0
0.029718100908652907,0.05
0.02136781121431954,0.03571428571428571
0.0062180964582940245,-0.051470588235294115
0.023135551643357153,0.0
0.015073614404302771,-0.078125
0.01812076812076812,-0.007142857142857143
0.023571245669625363,0.0
0.023493071810963696,0.028846153846153848
0.024592406277686444,-0.039473684210526314
0.023493990601983226,-0.045454545454545456
0.023401868975858425,0.0625
0.019459260825556032,0.041666666666666664
0.023232492282091486,0.125
0.02361963901070163,-0.017857142857142856
0.02401621774209872,0.03125
0.023571245669625363,0.0
0.013663458575203492,-0.056818181818181816
0.02352607855128751,0.016666666666666666
0.03404986270270632,-0.005
0.024009314373897705,0.140625
0.021762844262206232,-0.022727272727272728
0.010590277777777778,0.0375
0.02405218614222428,0.013157894736842105
0.020726430343737463,0.041666666666666664
0.02458245241749666,0.020833333333333332
-0.0015151515151515156,-0.0125
0.017206398519446765,0.10714285714285714
0.02352601079203603,0.05555555555555555
0.024637276978900165,0.0
0.023859186049029153,-0.10625
0.021579922669190087,0.046875
0.02352607855128751,0.016666666666666666
0.023280760435922872,0.03365384615384615
0.023499170480788364,0.026595744680851064
0.028848028148499693,0.05092592592592592
0.02317603338416917,0.14583333333333334
0.012910242756232121,0.015151515151515152
0.013470579855030758,-0.057692307692307696
0.023486557322741894,0.03125
0.023900780380646615,0.03125
0.022825988217050834,0.275
0.02458245241749666,0.020833333333333332
0.02334541007793611,0.08333333333333333
0.014215345502936134,-0.08333333333333333
0.023063115588324547,0.1875
0.010869565217391304,0.05263157894736842
0.01685871024910852,-0.05
0.023458327873780733,0.041666666666666664
0.007238579620035381,-0.037037037037037035
0.006247364045486472,0.022435897435897436
0.023444213149300158,0.046875
0.0076388888888888895,0.09375
-0.025759167303284952,-0.0125
0.013026792872782238,0.0
0.01339265870463958,0.017857142857142856
0.09090909090909091,0.07236842105263158
0.02361963901070163,-0.017857142857142856
0.010781079106079106,0.0
0.024351867201437217,0.05
0.02268536284065119,0.0
0.02537718833890511,0.03125
0.019945231075725066,-0.014705882352941176
0.006968517891640319,-0.020833333333333332
0.024206834569094938,0.10714285714285714
0.013038825900815083,0.05092592592592592
0.020592021741586922,0.05
0.02350175779525944,0.02564102564102564
0.02555722949116848,-0.041666666666666664
0.013442564337624483,0.01171875
0.028840198313061883,0.06944444444444445
0.023571245669625363,0.0
0.022161107816235454,0.0
0.023605989606808323,-0.01282051282051282
0.02447280329468964,0.0625
0.02364383568123976,-0.026785714285714284
0.023634761929787963,-0.0234375
0.024684269460103176,-0.017857142857142856
0.01978933227631714,0.0033783783783783786
0.024359727636794903,0.10546875
0.009615384615384616,-0.01282051282051282
0.023571245669625363,0.0
0.023909999057159237,-0.125
0.02353737033087197,0.0125
0.023621449811525683,0.017857142857142856
0.023698278189950565,-0.046875
0.02375803173135282,-0.03125
0.023503494992118585,0.025
0.024187138474745042,0.17105263157894737
0.023478858382116122,0.03409090909090909
0.021110454921310428,0.017857142857142856
