,id,created_at,text
1,1401319393238339585,2021-06-05T23:25:53.000Z,"@BigBettyBeyond @15Ziggo @ZiggoDome @ConchitaWurst @sergeylazarev @dunclaurence @OG3NE @hurricane_srb @senhitofficial @EdsiliaRombley @_Go_A_ @manszelmerlow @ruthjacott @paparizouhelena don't forget barbara pravi from france voila voila,,,, 😍😍😍😍😍😍😍😍😍 @15Ziggo"
2,1401309884243660801,2021-06-05T22:48:06.000Z,I've been listening to @_Go_A_ 's album and so many of their tracks would fit the Ghost in the Shell: Stand Alone Complex soundtrack. No wonder I like them so much.
3,1401289120576544773,2021-06-05T21:25:35.000Z,@Songfestival_be @CarolaOfficial @foureira_eleni @_Go_A_ @keiinoband @KristianKostov_ @LenKuhr @LOREEN_TALHAOUI @futomaki @NettaBarzilai amazing lineup 😍🤩 please invite Gjons Tears and the Roop 🥺🙏
5,1401282045561692160,2021-06-05T20:57:28.000Z,Had a dream that @_Go_A_ tickets all sold out in the UK before I could get one lmao
8,1401264095651938308,2021-06-05T19:46:09.000Z,Soft power of Ukrainian music = strong response to hybrid threats to democracy! @_Go_A_ band  at Democracy in Action: Zero Corruption Conference! #DIA_ZCC Last-minute to register: https://t.co/UDwoIYl0Ts https://t.co/TO9fxbSl00
11,1401256541626548224,2021-06-05T19:16:08.000Z,"⚡️Great news! The musical component of our Conference is Ukrainian band @_Go_A_, which has already made lot's of noise at Eurovision Song Contest and appeared at the top of the music charts iTunes, Apple Music and Spotify! See you on Monday! Register at https://t.co/eu0coCc5FZ https://t.co/c5aga0ICQG"
14,1401250015549476866,2021-06-05T18:50:12.000Z,@Songfestival_be @CarolaOfficial @foureira_eleni @_Go_A_ @keiinoband @KristianKostov_ @LenKuhr @LOREEN_TALHAOUI @futomaki @NettaBarzilai I want Duncan Laurence there 😍
15,1401241464223322114,2021-06-05T18:16:13.000Z,@Rad_Cosplay @_Go_A_ ABSOLUTELY
17,1401238827684016135,2021-06-05T18:05:44.000Z,@quesadrilla @_Go_A_ They will be there!
18,1401235173040140290,2021-06-05T17:51:13.000Z,@_Go_A_ UK please!!!!
21,1401208766998196228,2021-06-05T16:06:17.000Z,@_Go_A_ Can you come to Estonia? I'll beg...
22,1401205083774361604,2021-06-05T15:51:39.000Z,@_Go_A_ Prays you come to Wales
23,1401204518424023043,2021-06-05T15:49:24.000Z,I tried to sing @_Go_A_ 's Соловей (Solovey)!! I discovered them with Eurovision and I just can't stop listening to them! I wanted to learn the Ukrainian pronunciation better before singing this but tbh I'm kinda hyped so yeah here's ma trying to sing in Ukrainian 👀 https://t.co/0qRvnMfH2R
24,1401192295756558344,2021-06-05T15:00:50.000Z,@Songfestival_be @CarolaOfficial @foureira_eleni @_Go_A_ @keiinoband @KristianKostov_ @LenKuhr @LOREEN_TALHAOUI @futomaki @NettaBarzilai hope there will be something like this in the upcoming host country every year: -December 2022 in 2023's host country -December 2023 in 2024's host country and so on.
25,1401180693795852293,2021-06-05T14:14:44.000Z,🇺🇦 Are you ready for some SHUM?  🥳 @_Go_A_ got added to the “Het Grote Songfestivalfeest 2021” line-up   🎟️ Grab your tickets now &amp; check all confirmed acts so far below 👇 #Eurovision #ESC2021   https://t.co/N9Z64aM9X0
26,1401180009037959168,2021-06-05T14:12:01.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist ICONIC https://t.co/Cj0OLstAxS
27,1401178557242658817,2021-06-05T14:06:15.000Z,@Songfestival_be @CarolaOfficial @foureira_eleni @_Go_A_ @keiinoband @KristianKostov_ @LenKuhr @LOREEN_TALHAOUI @futomaki @NettaBarzilai Happy to be there 🤗
29,1401152171211636745,2021-06-05T12:21:24.000Z,"@_Go_A_ Please, please, please come to the UK!!!!!!!!!! *keeps all fingers crossed 💕"
34,1401133020023775237,2021-06-05T11:05:18.000Z,@_Go_A_ Please come to Slovenia! 🇸🇮 You would be a total blast at the Lent festival! ❤️
36,1401106489733963778,2021-06-05T09:19:53.000Z,@_Go_A_ The UK awaits..... Hopefully 🤞
37,1401106197198082048,2021-06-05T09:18:43.000Z,@_Go_A_ Soooooo excited!
40,1401088704454742016,2021-06-05T08:09:12.000Z,@rebelofeurope @izzibobizzi @_Go_A_ Sertab is playing at the amphitheatre here in Marmaris in July!
42,1401078782732165122,2021-06-05T07:29:47.000Z,@iglaoftheninth @_Go_A_ Funny that at the beginning of their careers he was also called Jesus because of his similar appearance
43,1401065437484523520,2021-06-05T06:36:45.000Z,"@_Go_A_ Can't wait to hear ""Rano"" and ""Tserkovka""! https://t.co/KQyGpebPpT"
44,1401052898059038721,2021-06-05T05:46:55.000Z,@_Go_A_ Don’t forget Belgium 🇧🇪😘
45,1400998797493379076,2021-06-05T02:11:57.000Z,"In french we say ""il n'y a que les cons qui ne changent pas d'avis"" In 2013 nobody was ready for @ElitsaTodorova But in 2021 @_Go_A_ won televotes.  Happy to see people changing for good 🧡 #Eurovision #Ukraine #Bulgaria  https://t.co/UbHQZnwaAM"
49,1400963314419744769,2021-06-04T23:50:57.000Z,@_Go_A_ Any chance of a performance at Het Grote Songfestivalfeest 2021 in the Netherlands in december?
50,1400962959984119809,2021-06-04T23:49:32.000Z,Okay everybody is still nerding out over Kateryna Pavlenko but can we talk about how @_Go_A_'s keyboardist is literally named TARAS SHEVCHENKO
52,1400948848848248832,2021-06-04T22:53:28.000Z,@_Go_A_ Germany and Poland please!!! 🙏🙏🙏🙏🇩🇪🇩🇪🇩🇪🇵🇱🇵🇱🇵🇱
55,1400944621388189701,2021-06-04T22:36:40.000Z,@_Go_A_ Germany maybe? Please? 🥺
56,1400934343288135681,2021-06-04T21:55:50.000Z,@_Go_A_ Australia (especially Brisbane) loves you all!! 😍😍😉😉
57,1400933406804951041,2021-06-04T21:52:06.000Z,So @_Go_A_ has inspired me to learn Ukrainian and it’s already the most beautiful language. I love it.
58,1400929621768613888,2021-06-04T21:37:04.000Z,"@_Go_A_ Reading through all the responses here, it seems like it's going to be a very long tour."
59,1400928370859335680,2021-06-04T21:32:06.000Z,"@izzibobizzi @skett2605 @_Go_A_ I hold out hope, I mean Hatari have kept their tour dates for the UK so I wouldn't be surprised if Go_A do too"
61,1400922698956541960,2021-06-04T21:09:33.000Z,@_Go_A_ your polish neighbours are waiting😌
63,1400920782570655750,2021-06-04T21:01:57.000Z,@_Go_A_ Come to Paris please!!
64,1400920385512685577,2021-06-04T21:00:22.000Z,@maitiumacriceid @_Go_A_ @laurenlquigley You and me both!
65,1400919402434945024,2021-06-04T20:56:28.000Z,@WollingtonTV @_Go_A_ STOP IT IM READY
67,1400916757653696526,2021-06-04T20:45:57.000Z,"@_Go_A_ I’d love to see you in the uk, really love your music and style"
68,1400915825578676228,2021-06-04T20:42:15.000Z,@_Go_A_ Any chance Portugal is included?
69,1400915630862258183,2021-06-04T20:41:28.000Z,@_Go_A_ COME TO ITALY AND LET'S ROCK THE HOUSE TOGETHER 🇮🇹🇮🇹🇮🇹
70,1400903455544426496,2021-06-04T19:53:05.000Z,@_Go_A_ Portugal gave you 10pts from the public vote. DON’T FORGET.
72,1400899404555599873,2021-06-04T19:37:00.000Z,Listening to a SHUM by Go_A Roblox song ID and some kid goes “people who dance to Anime songs are cringe” not a Eurovision fan then #Roblox #Go_A #roblox #Eurovision
73,1400896869535043591,2021-06-04T19:26:55.000Z,SO THEY PLAYED SHUM ON SERBIAN RADIO!!! U can kinda hear my neighbours banking on the wall to make me stop but did I? HOW SHUMOPHOBIC OF THEM #Go_A https://t.co/l5OCai6FBk
74,1400895468238946309,2021-06-04T19:21:21.000Z,@bavosablon @_Go_A_ I second this!
75,1400891457247105029,2021-06-04T19:05:25.000Z,@_Go_A_ SPAIN SPAIN SPAIN SPAIN SPAIN SPAIN SPAIN
76,1400890638732828675,2021-06-04T19:02:10.000Z,@_Go_A_ Don't forget France !!!!
80,1400884544539021316,2021-06-04T18:37:57.000Z,@_Go_A_ Release a new album soon and I'll let my grandma free. https://t.co/JGSizGqN02
82,1400883879968395270,2021-06-04T18:35:18.000Z,@sowattt @_Go_A_ I'm so ready
83,1400883867628802049,2021-06-04T18:35:15.000Z,@_Go_A_ If you don’t announce Scotland then it’s over 🤞
86,1400875864510902277,2021-06-04T18:03:27.000Z,@_Go_A_ Please please please come to Serbia 🥺🙏🇷🇸
87,1400875832537751554,2021-06-04T18:03:20.000Z,@_Go_A_ Spare some crumbs for Belgium please 🥺🥺🥺🥺
88,1400875686491877377,2021-06-04T18:02:45.000Z,Let it be known I am currently obsessed with @_Go_A_. https://t.co/9LMCqSiNut
89,1400871884871409664,2021-06-04T17:47:38.000Z,@_Go_A_ Spain por favor
90,1400867494001360903,2021-06-04T17:30:12.000Z,@_Go_A_ Please come to southern France! (or just France if you can't come in the south)
91,1400865378880917512,2021-06-04T17:21:47.000Z,@_Go_A_ release an album omg
92,1400863201156374530,2021-06-04T17:13:08.000Z,@_Go_A_ Ireland please!!!!
95,1400860309485764609,2021-06-04T17:01:39.000Z,@_Go_A_ Notify's are on🤩
97,1400858896374378506,2021-06-04T16:56:02.000Z,@_Go_A_ hope you'll be able to come to Austria or somewhere nearby!
99,1400855815792234499,2021-06-04T16:43:47.000Z,@_Go_A_ please stop by turkey..
100,1400855547319050240,2021-06-04T16:42:43.000Z,@jacobcollier go_a @_Go_A_  serve some folk reality
101,1400855044589862914,2021-06-04T16:40:43.000Z,@_Go_A_ we are ready
103,1400852632902717448,2021-06-04T16:31:08.000Z,@maitiumacriceid @_Go_A_ @Donagh_Sarah we will be attending!
105,1400848547822686210,2021-06-04T16:14:54.000Z,@_Go_A_ Please come to Glasgow!
107,1400847782408294402,2021-06-04T16:11:52.000Z,@_Go_A_ We’ll wait you in Italy 🇮🇹
108,1400847536416505858,2021-06-04T16:10:53.000Z,@Toepher_Joyce @_Go_A_ @flaminggwotist Haha me lurking on your comment 😅 but omg yes can you imagine!!
109,1400847232727912455,2021-06-04T16:09:41.000Z,@_Go_A_ @flaminggwotist @Phoebe_Or_Not forgot your on Twitter! Your joining too if they come
110,1400846282177003530,2021-06-04T16:05:54.000Z,@_Go_A_ Come to the Netherlands please🖤
111,1400846275541712900,2021-06-04T16:05:53.000Z,@_Go_A_ IRELAND OR UK THANKS 😍😍😍
112,1400845497863217163,2021-06-04T16:02:47.000Z,@_Go_A_ @flaminggwotist they better come to London
114,1400842016485957645,2021-06-04T15:48:57.000Z,"@jacobcollier But really @tobilou, @_Go_A_ , @FKAtwigs &amp; @EricWhitacre"
115,1400841605217726477,2021-06-04T15:47:19.000Z,@eliseoIafsson @_Go_A_ i love it i’m gonna use it often
118,1400838351238881280,2021-06-04T15:34:23.000Z,@skett2605 @_Go_A_ depression
119,1400838023651250176,2021-06-04T15:33:05.000Z,@_Go_A_ Come to the UK where I regretfully live!
121,1400837573258399745,2021-06-04T15:31:18.000Z,@_Go_A_ You promised me in Rotterdam to come to Krakow. Waiting 4  😍
123,1400836720346767360,2021-06-04T15:27:55.000Z,@_Go_A_ dont forget finland please !!
125,1400835992983113730,2021-06-04T15:25:01.000Z,@_Go_A_ concert in lithuania 🙌🏻
126,1400835413040893961,2021-06-04T15:22:43.000Z,@_Go_A_ We are ready to go_a https://t.co/y5lug3HZ0g
127,1400835122283298826,2021-06-04T15:21:34.000Z,@_Go_A_ Don’t forget Portugal we gave you 10 televoting xx https://t.co/lSFbj1OGSP
129,1400834369825222658,2021-06-04T15:18:34.000Z,@izzibobizzi @_Go_A_ Not a chance. Unfortunately.
130,1400833950201921564,2021-06-04T15:16:54.000Z,"@alicewarsaw @_Go_A_ 11 of June there is conncert in Lviv, you can check if its ok for u to visit it ;)"
133,1400833545657016321,2021-06-04T15:15:18.000Z,@_Go_A_ Spain
134,1400833449187938307,2021-06-04T15:14:55.000Z,@_Go_A_ Slay!
135,1400833177132929028,2021-06-04T15:13:50.000Z,@_Go_A_ U know that Lithunia love u right? I'm not saying come here... But.... U get the point :))))
136,1400832701704421377,2021-06-04T15:11:56.000Z,@_Go_A_ Stockholm please😎
138,1400832276108398592,2021-06-04T15:10:15.000Z,@_Go_A_ Italy😭
139,1400832087565942786,2021-06-04T15:09:30.000Z,@_Go_A_ Please come to Hebden Bridge!!!!
140,1400832005647044610,2021-06-04T15:09:11.000Z,@_Go_A_ @hanifleylabi UK please!!!
142,1400831075514040327,2021-06-04T15:05:29.000Z,@_Go_A_ 🇬🇧 and we are there!
143,1400830092293640200,2021-06-04T15:01:34.000Z,@_Go_A_ France please ! 🙏
144,1400830063466061828,2021-06-04T15:01:27.000Z,"@_Go_A_ Add Alberta, Canada please!  We love our Ukrainian heritage!  https://t.co/BFnVrH7z9z"
145,1400829576499109889,2021-06-04T14:59:31.000Z,@_Go_A_ Gernanyyyy plsss
146,1400829507167260673,2021-06-04T14:59:15.000Z,@_Go_A_ I'd love to see you come to Greece one day.
148,1400829243244924928,2021-06-04T14:58:12.000Z,@_Go_A_ -waits in German- https://t.co/F08XjUr7nC
150,1400827872353398785,2021-06-04T14:52:45.000Z,@_Go_A_ We would love to see you in London!
151,1400827646259433473,2021-06-04T14:51:51.000Z,@_Go_A_ 🏴󠁧󠁢󠁷󠁬󠁳󠁿 please
157,1400826256439005186,2021-06-04T14:46:20.000Z,@_Go_A_ I hope you'll be able to visit Finland!! 🇫🇮💙
158,1400826245038870538,2021-06-04T14:46:17.000Z,@_Go_A_ Tenerife come on
159,1400826211106963459,2021-06-04T14:46:09.000Z,@_Go_A_ I’M SO EXCITED
161,1400825691277570050,2021-06-04T14:44:05.000Z,@JoeM_L @_Go_A_ Can we go together?
162,1400825630636322817,2021-06-04T14:43:51.000Z,@hattieblyth @_Go_A_ YES! WE ARE READY 🇺🇦
165,1400825443650093057,2021-06-04T14:43:06.000Z,@_Go_A_ Is there Turkey on the list ?
166,1400825315392425987,2021-06-04T14:42:35.000Z,@_Go_A_ Poland waits!
168,1400824658086215685,2021-06-04T14:39:59.000Z,@_Go_A_ Spain!!!!!!!!!
170,1400824351587373057,2021-06-04T14:38:46.000Z,"@_Go_A_ Australia is back to being a prison Island, but when we open up please come. https://t.co/N7SOZwkCU3"
172,1400823925714604039,2021-06-04T14:37:04.000Z,@_Go_A_ Praying circle:                      🕯        🕯            🕯                            🕯                GO_A’S CONCERT        🕯               IN                 🕯                      POLAND              🕯                           🕯                     🕯        🕯
173,1400823631194857478,2021-06-04T14:35:54.000Z,@SaltNPrEPPA @_Go_A_ I knew you were gonna say something hahah 💛
174,1400823541474410496,2021-06-04T14:35:32.000Z,@_Go_A_ Hoping for a London date! 👀
175,1400823333940301826,2021-06-04T14:34:43.000Z,@_Go_A_ come to the UK please I know my country is terrible but the gays love you
176,1400822970516393987,2021-06-04T14:33:16.000Z,@_Go_A_ Italy pls 🛐
177,1400822900106670091,2021-06-04T14:33:00.000Z,"@_Go_A_ Please, come to Poland. Youll destroy ✨😭👌"
179,1400822629859221505,2021-06-04T14:31:55.000Z,@_Go_A_ If you could add a Belgium date i would love it
181,1400822536443727880,2021-06-04T14:31:33.000Z,@stefancalinRO @_Go_A_ Yes please
182,1400822471763316740,2021-06-04T14:31:17.000Z,@_Go_A_ I am so excitedd!!! &lt;3
183,1400822033357881345,2021-06-04T14:29:33.000Z,@_Go_A_ Will you be coming to the US?
185,1400821821495259136,2021-06-04T14:28:42.000Z,@_Go_A_ Turkey!!!!!!
186,1400821701714272260,2021-06-04T14:28:14.000Z,@_Go_A_ Yea! Hope that you will remember about your neighbours 😁
187,1400821647226064896,2021-06-04T14:28:01.000Z,@_Go_A_ Come to Bucharest 🥺
188,1400821628267909125,2021-06-04T14:27:56.000Z,@_Go_A_ Don't forget Antwerp or Brussels!
192,1400821161576050690,2021-06-04T14:26:05.000Z,@_Go_A_ if you could add a rotterdam/amsterdam date that would be neat 🖤
193,1400821125819645962,2021-06-04T14:25:57.000Z,@Diamond_Nerys @_Go_A_ yes please!!!
194,1400820945661669381,2021-06-04T14:25:14.000Z,@_Go_A_ yes legends! and don't forget about merch please 🙂🙏
196,1400820845937926144,2021-06-04T14:24:50.000Z,@_Go_A_ Spain!!
200,1400820738211336197,2021-06-04T14:24:24.000Z,@_Go_A_ Germany please 🙏🏻
203,1400802198624378883,2021-06-04T13:10:44.000Z,"2013. Kateryna Pavlenko, the current frontman of #Go_A band as a voice of #McDonalds Ukraine when her was working there https://t.co/Hg6U3t8PVA"
205,1400765690093654018,2021-06-04T10:45:40.000Z,"In my latest video, I analyse the Eurovision hit #Shum by #Go_A using #Python and @LibrosaPackage   https://t.co/pEBYC8poMB"
207,1400742700333232129,2021-06-04T09:14:18.000Z,@HumilioP @_Go_A_ Emmie will release that version bcz she told this in q/A in insta that she got the video
208,1400737525145214980,2021-06-04T08:53:45.000Z,a very good morning release some merch to @_Go_A_
211,1400718791990992896,2021-06-04T07:39:18.000Z,"""I found this cool acapella/orchestra/Cover/etc and thought you would like it""  You have all seen @_Go_A_’s Dancing Lasha Tumbai, right? etc  https://t.co/KyThddyMQu"
212,1400716877123424260,2021-06-04T07:31:42.000Z,🥇🏆Shum – Go_A🏆🥇 @Vuuzle_Music   Wow! That’s unbelievable! Awesome track Shum by Ukrainian electro-folk band Go_A has topped our chart and become WINNER of the week!  #vuuzle #vumumusic #vuuzletv #influencer #competition #top40 #music #Go_A #goa https://t.co/BXVN7jfZ1m
214,1400653011555209224,2021-06-04T03:17:55.000Z,cries in bisexual 🌈 #Eurovision2021 #UkrainevsItaly #Go_A @thisismaneskin https://t.co/F2ycK8I8Oo
216,1400616227542818822,2021-06-04T00:51:45.000Z,I'm singing in choir this day performing 12-2... in Ukrainian @_Go_A_  #shum #mashup with a bunch of amazing talented magical people&lt;3! #MusicSavesTheDays #NoPlaceLikeHome 🍍🥰🌈✌🌿🌵#MakeNoise #ForEarth #GoGreen https://t.co/hZWNg6E8tg
217,1400589526293229572,2021-06-03T23:05:39.000Z,STREAM SHUM — @_Go_A_  NOW. https://t.co/bENlziz0oV
218,1400580873859350532,2021-06-03T22:31:16.000Z,A daily reminder that @_Go_A_ had to win Eurovision 2021
219,1400543275510022153,2021-06-03T20:01:52.000Z,Do @_Go_A_ have an online store? I'd love to buy some merch https://t.co/6Xx0RDxcJF
220,1400534104270049286,2021-06-03T19:25:25.000Z,"""As far as the listeners could gather, the particular form of black-art to be practised on this occasion was one connected with the sowing of hemp-seed, a handful of which was carried by each girl"" – from Thomas Hardy's ""The Woodlanders"", thematically linked with ""Шум"" by @_Go_A_"
221,1400525602977771520,2021-06-03T18:51:38.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist you should be number baby #1 🙂
225,1400481539935330310,2021-06-03T15:56:33.000Z,Where is it @_Go_A_ https://t.co/On8LgWt1aC
227,1400460545044533254,2021-06-03T14:33:07.000Z,Go_A - SHUM has gone up 14 places from 100th place to 86th. #Go_A    https://t.co/frobGCdZYl
230,1400414089621479425,2021-06-03T11:28:32.000Z,this video will be my favourite from now on #Eurovision #Ukraine #Italy #Go_A #Maneskin https://t.co/Gl88VGsLb2
231,1400409382945447936,2021-06-03T11:09:49.000Z,@NikkieTutorials @_Go_A_'s 5th member omg
234,1400383693328367618,2021-06-03T09:27:45.000Z,"https://t.co/H4FeX4xjpS Covering my fav song from Eurovision in Black Metal style! UKRAINE!! Congrats to Italy on winning, but i saw more Black Metal potential in Ukraine song. Go_a - SHUM, meets Black Metal! #Go_a #shum #Go_ashum #ukraine #ukraineeurovision #goa #goashum #trve"
235,1400381717433753603,2021-06-03T09:19:53.000Z,"me, still absolutely obsessed with @_Go_A_ ?! more likely than you think"
238,1400377785143730179,2021-06-03T09:04:16.000Z,@NikkieTutorials the new member of @_Go_A_ ??
239,1400375486551887874,2021-06-03T08:55:08.000Z,@NikkieTutorials @_Go_A_  meet your new band member 😂😘
241,1400364634624954369,2021-06-03T08:12:01.000Z,"📈 @thisismaneskin, @Babpravi and @_Go_A_ have all cracked the top 100 of @billboard's Global excl. USA chart  🇮🇹 The Italian rockers actually have two songs on the list!  ✍️ via @robynesc   https://t.co/9tlVcTQOgU"
244,1400331542342287360,2021-06-03T06:00:31.000Z,listening to them Eurovision songs and #Go_A are so cool https://t.co/Njo28AZIOV
246,1400304656014790672,2021-06-03T04:13:41.000Z,@_Go_A_ deserved 🗣️ https://t.co/1b2FSA4OQe
256,1400200809367969799,2021-06-02T21:21:02.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist yes queen
259,1400183886362071042,2021-06-02T20:13:47.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist started the summer with your hits. I freakin love u and ur vibes. Can’t wait to see u and go motorcycling with u😩
260,1400179006616518665,2021-06-02T19:54:23.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist yess well deserved
261,1400177039622148109,2021-06-02T19:46:34.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist Rezz and Dove are magical together
262,1400174157686509571,2021-06-02T19:35:07.000Z,"@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist I'm proud of Dove and Rezz. 😭😭😭💜💜💜. Now give us an mv, please."
263,1400173779914047488,2021-06-02T19:33:37.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist Omfg.
265,1400173207513149447,2021-06-02T19:31:21.000Z,"@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist omgg, so proud of @DoveCameron, congrats love!!❤️"
266,1400172467667312642,2021-06-02T19:28:24.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist so so proud of my dove💘😭
267,1400172344535130112,2021-06-02T19:27:55.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist Awesome I am so proud of you
268,1400172209470160899,2021-06-02T19:27:23.000Z,@billboardcharts @DoveCameron @_Go_A_ Dove and Go_A supremacy
269,1400171847212228610,2021-06-02T19:25:56.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist so proud of dove!
270,1400171757831610368,2021-06-02T19:25:35.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist congratulations to our chlo !!!!
271,1400171640328232971,2021-06-02T19:25:07.000Z,Why am I reading just now that our Queen Kateryna Pavlenko has undergone surgery and had some parts (?) of her lungs removed? Is it true?  #Eurovision #go_a #Eurovision2021 #ESC2021 https://t.co/IYYA3sGSC2
272,1400171591280046081,2021-06-02T19:24:55.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist so proud of you chlo!!!
273,1400171520744382468,2021-06-02T19:24:39.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist DOVE I THOUGHT YOU TWEETED
274,1400171467954954243,2021-06-02T19:24:26.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist pride month and taste of you best way to start summer
275,1400171450586349568,2021-06-02T19:24:22.000Z,@billboardcharts @DoveCameron @OfficialRezz @_Go_A_ @kvshmusic @schillist Ok WHERE IS THE MV???
276,1400171393589956612,2021-06-02T19:24:08.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist dove cameron such a legend
277,1400171351395143684,2021-06-02T19:23:58.000Z,@Marta_BGee @_Go_A_ @Eurovision Ou yeah!!! I loved that performance and their music video. Also your art is gorgeous! I want that green cloth even more!
280,1400168033507753985,2021-06-02T19:10:47.000Z,@_Go_A_ https://t.co/Y0rC7nP6OF  i have no idea what your singing about but love the beats. learned of you on Eurovision from a UK friend @ROCassataMusic listen to this not sure if its your style but damn its awesome
281,1400163787349581824,2021-06-02T18:53:55.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist my girl deserve it so much!!! love dove
285,1400152844511109125,2021-06-02T18:10:26.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist OMG DOVE?!
286,1400151971198345217,2021-06-02T18:06:58.000Z,"📺 ICYMI: My #ESC2021 review went up Monday! I react to the Top 5 of this year's #Eurovision but just what did I make of @ThisIsManeskin, @BabPravi, @GjonsTearsOff, @DadiMakesMusic &amp; @_Go_A_'s performances? Catch up now...  👉 https://t.co/lJ3VVO86eC  #Eurovision2021 #OpenUp https://t.co/SUyK48isVG"
288,1400149793876369416,2021-06-02T17:58:19.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist DOVE AND REZZ SUPREMACY
289,1400147272596262912,2021-06-02T17:48:17.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist rezz and dove up there AS THEY SHOULD BE
290,1400146310557282307,2021-06-02T17:44:28.000Z,"@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist omg Go A really did that, congrats!!!"
291,1400146027781496835,2021-06-02T17:43:21.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist @_Go_A_  the best💜
292,1400144987631849472,2021-06-02T17:39:13.000Z,"@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist Yayyy ""taste of you""!!!!"
293,1400144426089996293,2021-06-02T17:36:59.000Z,SHUM by @_Go_A_ being on the top of Spotify's Viral 50 Chart for 10 days straight and now becoming the first Ukrainian song to enter Billboard makes me so happy for them and #Eurovision! 💙🇺🇦💛 https://t.co/uSGlxoQX1r
294,1400141713595899905,2021-06-02T17:26:12.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist 🌀🌀 DOVE AND REZZ WORLD DOMINATION 🌀🌀
295,1400140547550031873,2021-06-02T17:21:34.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist So proud of our girl 🥰
298,1400136819249922049,2021-06-02T17:06:45.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist as they should. taste of you supremacy wbk
299,1400136650051760133,2021-06-02T17:06:05.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist they are the moment https://t.co/eMQOg4CbIy
301,1400135277419675648,2021-06-02T17:00:38.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist YASS TASTE OF YOU
302,1400134575783911426,2021-06-02T16:57:50.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist Dove are REZZ are a powerful duo. no wonder how they’re so successful
303,1400134240814071811,2021-06-02T16:56:30.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist taste of you supremacy
304,1400128442289602563,2021-06-02T16:33:28.000Z,"@_Go_A_ ? More like FUCKING A, man! https://t.co/eoajtKKUMi"
305,1400126962039869443,2021-06-02T16:27:35.000Z,"@_Go_A_ @actualmontaigne @WonderlickEnt @ollylbr Hear, hear. Go Monty. Or maybe even Go_A + Monty &lt;3"
309,1400120912104595458,2021-06-02T16:03:33.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist COMEON NOW DOVE!!!!
312,1400116241201778691,2021-06-02T15:44:59.000Z,@billboardcharts @_Go_A_ come on 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/BdHruwtnbx
313,1400112986635833348,2021-06-02T15:32:03.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist @_Go_A_ DESERVED
315,1400111945857044485,2021-06-02T15:27:55.000Z,@billboardcharts @OfficialRezz @DoveCameron @_Go_A_ @kvshmusic @schillist @DoveCameron omg girl
